Month,Year,Corporate Entity,Pipeline Name,Key Point,Latitude,Longitude,Original Nominations (1000 m3/d),Accepted Nominations (1000 m3/d),Apportionment Percentage
4,2015,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
5,2015,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,13.216413328712717,,0.0
5,2015,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
6,2015,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,10.210704264404765,,0.0
6,2015,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
7,2015,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,13.964425958109075,,0.0
7,2015,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
8,2015,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.162787731541716,,0.0
8,2015,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
9,2015,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,13.18589700072069,,0.03162
9,2015,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
10,2015,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,12.593593445120238,,0.0
10,2015,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
11,2015,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,11.071059363745896,,0.0
11,2015,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
12,2015,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,13.691918667375106,,0.0
12,2015,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
1,2016,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,13.719238837993494,,0.0
1,2016,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
2,2016,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,12.022585909727379,,0.0
2,2016,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
3,2016,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,12.980665950673394,,0.0
3,2016,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
4,2016,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,12.655218969834063,,0.0
4,2016,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
5,2016,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,12.753912637438548,,0.0
5,2016,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
6,2016,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.923606872554144,,0.0
6,2016,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
7,2016,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,15.103792466896063,,0.0586
7,2016,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
8,2016,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.509728768146328,,0.0
8,2016,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
9,2016,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.344628161323131,,0.05
9,2016,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
10,2016,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.539644021613018,,0.1014308
10,2016,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
11,2016,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,15.09849289059189,,0.049683228
11,2016,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
12,2016,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,13.930107269595837,,0.0
12,2016,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
1,2017,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,13.513919575643845,,0.0
1,2017,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
2,2017,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,15.35930775299017,,0.027726432532347505
2,2017,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
3,2017,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.185769087753656,,0.0
3,2017,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
4,2017,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.764619583428924,,0.0
4,2017,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
5,2017,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,15.508333059764075,,0.0
5,2017,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
6,2017,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,13.593413220206457,,0.0
6,2017,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
7,2017,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.288341532350572,,0.0
7,2017,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
8,2017,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,15.508333059764075,,0.0
8,2017,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
9,2017,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,13.593413220206457,,0.0
9,2017,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
10,2017,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.621701977290554,,0.0
10,2017,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
11,2017,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,13.727312315107719,,0.0
11,2017,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
12,2017,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,12.226979013641934,,0.0
12,2017,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
1,2018,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,13.036957708268181,,0.0
2,2018,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.090390451659493,,0.0
3,2018,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,15.146360031403782,,0.0
4,2018,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,15.39663115473581,,0.0
5,2018,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,11.944412443266348,,0.0
6,2018,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.573834836478659,,0.0
7,2018,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.611444732830861,,0.0
8,2018,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,12.657439663259588,,0.0
9,2018,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,9.645228873596785,,0.0
10,2018,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.272955665661033,,0.0
11,2018,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,7.313415299760199,,0.0
12,2018,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,12.208685218148073,,0.0
1,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.706180642660575,,0.0
2,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,12.145493265673187,,0.0
3,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,13.957545398525511,,0.0
4,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,15.39663115473581,,0.0
5,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,11.944412443266348,,0.0
6,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.573834836478659,,0.0
7,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,15.708969890017876,,0.0
8,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,15.337001176931613,,0.0
9,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,12.650088638063474,,0.0
10,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,13.67085541587713,,0.0
11,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,16.773159002710894,,0.0
12,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.701708484076148,,0.0
1,2020,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.775560644185928,,0.0
2,2020,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,16.71358262785145,,0.0
3,2020,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,17.621945981750383,,0.0
4,2020,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.658628057345444,,0.0
5,2020,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,13.89343762065244,,0.0
6,2020,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,16.513479763806366,,0.0
1,2017,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
2,2017,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
3,2017,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
4,2017,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
5,2017,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
6,2017,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
7,2017,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
8,2017,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
9,2017,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
10,2017,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
11,2017,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
12,2017,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
1,2018,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
2,2018,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
3,2018,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
4,2018,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
5,2018,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
6,2018,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
7,2018,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
8,2018,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
9,2018,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
10,2018,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
11,2018,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
12,2018,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
1,2019,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
2,2019,TEML Westpur Pipelines Limited (TEML),Westpur Pipeline,system,,,,,
1,2006,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,43.0,,0.19
2,2006,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,74.0,,0.52
3,2006,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,106.0,,0.65
4,2006,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,39.0,,0.1
5,2006,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,29.0,,0.0
6,2006,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,37.0,,0.02
7,2006,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,37.0,,0.0
8,2006,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,37.0,,0.0
9,2006,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,49.0,,0.2
10,2006,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,36.0,,0.02
11,2006,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,43.0,,0.14
12,2006,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,46.0,,0.34
1,2007,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,42.0,,0.13
2,2007,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,37.0,,0.05
3,2007,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,35.0,,0.0
4,2007,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,46.0,,0.13
5,2007,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,49.0,,0.16
6,2007,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,67.0,,0.37
7,2007,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,61.0,,0.31
8,2007,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,50.0,,0.15
9,2007,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,60.0,,0.3
10,2007,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,67.0,,0.42
11,2007,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,61.0,,0.29
12,2007,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,76.0,,0.47
1,2008,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,47.0,,0.15
2,2008,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,42.0,,0.0
3,2008,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,33.0,,0.0
4,2008,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,42.0,,0.05
5,2008,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,42.0,,0.0
6,2008,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,41.0,,0.0
7,2008,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,38.0,,0.0
8,2008,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,36.0,,0.0
9,2008,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,58.0,,0.28
10,2008,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,58.0,,0.31
11,2008,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,55.0,,0.1
12,2008,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,40.0,,0.0
1,2009,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,28.0,,0.0
2,2009,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,40.0,,0.05
3,2009,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,52.0,,0.08
4,2009,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,38.0,,0.05
5,2009,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,32.0,,0.0
6,2009,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,50.0,,0.08
7,2009,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,55.0,,0.09
8,2009,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,64.0,,0.17
9,2009,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,58.0,,0.15
10,2009,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,68.0,,0.3
11,2009,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,63.0,,0.21
12,2009,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,48.0,,0.0
1,2010,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,50.0,,0.07
2,2010,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,47.0,,0.0
3,2010,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,50.0,,0.09
4,2010,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,44.0,,0.0
5,2010,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,73.0,,0.38
6,2010,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,68.0,,0.26
7,2010,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,80.0,,0.37
8,2010,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,78.0,,0.33
9,2010,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,92.0,,0.51
10,2010,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,113.0,,0.57
11,2010,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,93.0,,0.46
12,2010,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,84.0,,0.43
1,2011,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,116.0,,0.6
2,2011,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,125.0,,0.65
3,2011,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,126.0,,0.62
4,2011,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,116.0,,0.58
5,2011,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,105.0,,0.58
6,2011,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,124.0,,0.69
7,2011,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,144.0,,0.72
8,2011,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,157.0,,0.73
9,2011,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,163.0,,0.74
10,2011,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,134.0,,0.67
11,2011,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,142.0,,0.68
12,2011,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,145.0,,0.75
1,2012,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,146.0,,0.72
2,2012,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,164.0,,0.73
3,2012,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,140.0,,0.69
4,2012,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,120.0,,0.61
5,2012,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,136.0,,0.66
6,2012,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,141.0,,0.68
7,2012,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,166.0,,0.73
8,2012,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,157.0,,0.69
9,2012,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,138.0,,0.67
10,2012,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,144.0,,0.71
11,2012,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,161.0,,0.73
12,2012,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,147.0,,0.7
1,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,161.0,,0.72
2,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,156.0,,0.71
3,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,139.0,,0.66
4,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,140.0,,0.67
5,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,125.0,,0.62
6,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,131.0,,0.63
7,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,128.0,,0.74
8,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,138.0,,0.69
9,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,143.0,,0.74
10,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,145.0,,0.74
11,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,141.0,,0.67
12,2013,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,138.0,,0.72
1,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,126.0,,0.68
2,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,142.0,,0.7
3,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,142.0,,0.69
4,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,126.0,,0.64
5,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,140.0,,0.68
6,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,145.0,,0.69
7,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,153.0,,0.71
8,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,157.0,,0.71
9,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,138.0,,0.68
10,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,149.0,,0.69
11,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,143.0,,0.68
12,2014,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,150.0,,0.67
1,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,150.0,,0.72
2,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,145.0,,0.66
3,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,124.0,,0.62
4,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,124.0,,0.59
5,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,118.0,,0.54
6,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,64.0,,0.22
7,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,65.0,,0.24
8,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,74.0,,0.31
9,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,72.0,,0.36
10,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,74.0,,0.3
11,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,63.0,,0.19
12,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,54.0,,0.18
1,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,63.0,,0.23
2,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,56.0,,0.11
3,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,54.0,,0.09
4,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,60.0,,0.15
5,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,59.0,,0.13
6,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,62.0,,0.18
7,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,53.0,,0.01
8,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,57.0,,0.12
9,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,66.0,,0.19
10,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,59.0,,0.24
11,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,59.0,,0.18
12,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,58.0,,0.21
1,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,61.0,,0.22
2,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,71.0,,0.27
3,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,63.0,,0.25
4,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,75.0,,0.35
5,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,58.0,,0.11
6,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,57.0,,0.23
7,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,66.0,,0.22
8,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,56.0,,0.15
9,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,66.0,,0.16
10,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,53.0,,0.17
11,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,67.0,,0.24
12,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,64.0,,0.23
1,2018,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,65.0,,0.35
2,2018,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,72.0,,0.32
3,2018,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,68.0,,0.32
4,2018,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,83.0,,0.44
5,2018,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,79.0,,0.38
6,2018,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,81.0,,0.43
7,2018,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,85.0,,0.46
8,2018,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,82.0,,0.42
9,2018,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,75.0,,0.43
10,2018,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,80.0,,0.44
11,2018,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,74.0,,0.45
12,2018,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,84.0,,0.41
1,2019,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,68.0,,0.24
2,2019,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,77.0,,0.32
3,2019,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,69.0,,0.33
4,2019,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,70.0,,0.29
5,2019,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,73.0,,0.28
6,2019,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,77.0,,0.39
7,2019,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,74.0,,0.27
8,2019,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,69.0,,0.34
9,2019,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,72.0,,0.29
10,2019,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,63.0,,0.22
11,2019,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,66.0,,0.22
12,2019,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,62.0,,0.21
1,2020,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,62.0,,0.26
2,2020,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,76.0,,0.36
3,2020,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,63.0,,0.17
4,2020,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,50.0,,0.07
5,2020,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,All,,,47.0,,0.0
